date,volumeUSD,feesUSD,tvlUSD
2023-09-07,3338433.123551019,10015.299370653056,67132780.93493582
2023-09-08,2868997.896396381,8606.993689189143,67076191.70756579
2023-09-09,101577.32286872261,304.7319686061678,67088500.11718542
2023-09-10,1425586.8763895102,4276.760629168531,66117214.42252203
2023-09-11,3360266.8492194843,10080.800547658453,64938572.762254916
2023-09-12,8047201.397417031,24141.604192251092,66132050.549033016
2023-09-13,3469962.965777024,10409.888897331073,67076941.55010306
2023-09-14,3603649.6296565826,10810.948888969748,67700462.9894439
2023-09-15,2666535.8656856124,7999.607597056836,67984687.5439862
2023-09-16,645272.226580725,1935.816679742175,67403822.22737403
2023-09-17,441303.7951687846,1323.911385506354,66473570.1986347
2023-09-18,4684810.302553146,14054.430907659438,66374236.514207385
2023-09-19,4994985.268293064,14984.955804879191,66806357.90125989
2023-09-20,3642504.3200016106,10927.512960004831,66495905.869326964
2023-09-21,2175041.6125215064,6525.124837564519,66162098.25346297
2023-09-22,960568.8329229768,2881.7064987689305,66013622.456358306
2023-09-23,55608.758530009654,166.82627559002896,66098657.91254346
2023-09-24,1106766.149893267,3320.298449679801,64789595.14366795
2023-09-25,2536166.4174208352,7608.499252262506,64892009.25629756
2023-09-26,841554.4085672632,2524.6632257017895,64715563.49379162
2023-09-27,3407350.779022751,10222.052337068253,64742648.56508654
2023-09-28,4966218.592309467,14898.655776928399,65729735.47044237
2023-09-29,3329194.016301656,9987.582048904967,65503702.975922465
2023-09-30,711719.4648639936,2135.1583945919806,65712330.37836391
2023-10-01,3803758.0947990697,11411.274284397208,67052899.14938988
2023-10-02,7861059.689495061,23583.179068485184,66445149.84168658
2023-10-03,1908477.2212662087,5725.431663798626,66288340.12858675
2023-10-04,3119072.680780737,9357.218042342212,66967079.23155407
2023-10-05,3138004.347548448,9414.013042645343,66475770.71971032
2023-10-06,4887850.768477446,14663.552305432338,67202643.77873613
2023-10-07,182872.9415885968,548.6188247657904,67035131.21251394
2023-10-08,1822557.9806829633,5467.673942048889,67095758.9878521
2023-10-09,3166818.036830353,9500.45411049106,66750768.97274018
2023-10-10,1903335.6290521044,5710.0068871563135,66534877.32905164
2023-10-11,3874337.3808721458,11623.012142616437,66491921.402894795
2023-10-12,3234995.031979313,9704.98509593794,66424535.789148785
2023-10-13,2386234.0253490373,7158.702076047111,66557108.34251856
2023-10-14,504290.31143182534,1512.870934295476,66702286.463865265
2023-10-15,1098173.9477692991,3294.5218433078976,66948075.58168998
2023-10-16,20401525.10637054,61204.57531911162,68717811.37053907
2023-10-17,5048679.593152383,15146.038779457149,68696182.35265325
2023-10-18,3509870.776425928,10529.612329277785,68414194.18737547
2023-10-19,3804637.7442975193,11413.913232892557,68082240.94058613
2023-10-20,8677545.939360276,26032.637818080828,69044092.7216574
2023-10-21,3139136.3019967796,9417.408905990338,77491590.31163798
2023-10-22,2767301.760527204,8301.905281581612,77590409.52935408
2023-10-23,43606899.03750306,130820.6971125092,81651777.39746599
2023-10-24,45928501.30436348,137785.50391309045,82484020.6535014
2023-10-25,24415292.07700485,73245.87623101455,85906649.5082987
2023-10-26,15817870.342407186,47453.61102722156,86390251.04963139
2023-10-27,7702089.961517141,23106.269884551424,83540546.74975361
2023-10-28,2921699.0854929127,8765.097256478737,83638720.64225529
2023-10-29,3289909.364310918,9869.728092932753,84253889.56094415
2023-10-30,6143654.1461476,18430.962438442803,83872738.59481485
2023-10-31,3947620.4504549787,11842.861351364936,76987316.59587038
2023-11-01,9140591.585826373,27421.774757479117,77603549.45037262
2023-11-02,7684860.223953126,23054.580671859378,75177113.14337072
2023-11-03,6675409.907789081,20026.229723367243,75256826.28039108
2023-11-04,2618124.169484831,7854.372508454492,67642330.65781705
2023-11-05,4162658.7977904384,12487.976393371315,67603346.75910081
2023-11-06,1884240.5478558515,5652.721643567555,67919854.93180138
2023-11-07,5062639.395530242,15187.918186590723,68519587.18378685
2023-11-08,3996499.2366641685,11989.497709992505,66228334.92343128
2023-11-09,16112108.035128212,48336.324105384636,65832756.08713944
2023-11-10,5081984.567511454,15245.953702534362,66309562.9732223
2023-11-11,1955540.414336487,5866.621243009461,66133880.43568753
2023-11-12,1479137.3332843946,4437.411999853184,66089796.36217458
2023-11-13,3895484.0116263805,11686.452034879141,65603413.69511361
2023-11-14,6904546.314963065,20713.638944889193,65001410.802296035
2023-11-15,9226544.741187805,27679.634223563415,66891242.14737682
2023-11-16,8320998.738509933,24962.9962155298,65562506.71896874
2023-11-17,6345262.144045189,19035.786432135566,65914586.57788091
2023-11-18,1747805.2910995665,5243.415873298699,65883357.6927043
2023-11-19,2231453.9225495197,6694.361767648559,66532230.589304134
2023-11-20,5913955.971405854,17741.86791421756,66491549.08526512
2023-11-21,9773558.122182136,29320.67436654641,65482744.816439666
2023-11-22,7352080.021821995,22056.240065465987,67200208.0075527
2023-11-23,2594299.5918312664,7782.898775493799,67256117.8551279
2023-11-24,4446973.84365025,13340.921530950747,67149711.75573839
2023-11-25,810952.9483782398,2432.858845134719,67152061.67800552
2023-11-26,1834957.8474247474,5504.873542274243,66878201.06310566
2023-11-27,3559014.2337666936,10677.04270130008,66648103.658409424
2023-11-28,3609781.381481834,10829.344144445504,67132943.82557689
2023-11-29,2228324.8065852146,6684.974419755643,67064067.933841
2023-11-30,1839420.08936241,5518.26026808723,67174467.42390534
2023-12-01,2301163.4791422966,6903.49043742689,67816323.83854702
2023-12-02,1124191.1630286847,3372.5734890860535,68608612.31805769
2023-12-03,741899.5770754006,2225.6987312262017,68271374.7989763
2023-12-04,2501391.634031752,7504.174902095257,70389538.78888074
2023-12-05,2209376.313258826,6628.128939776477,71757410.92555335
2023-12-06,1794349.9740936845,5383.049922281053,67267181.07400289
2023-12-07,1604825.6761447035,4814.47702843411,67093792.29320372
2023-12-08,1087657.0265784236,3262.9710797352705,67433031.52993509
2023-12-09,1202077.6017678098,3606.2328053034294,67205140.41867824
2023-12-10,319175.9636621147,957.5278909863441,66963280.99619011
2023-12-11,7283713.254438328,21851.139763314983,66145315.410684
2023-12-12,3232842.2427409943,9698.526728222983,66318521.235728286
2023-12-13,3161633.275439986,9484.89982631996,66931122.25851427
2023-12-14,2386813.9907868183,7160.441972360454,67032481.59767911
2023-12-15,1402967.558876345,4208.902676629034,66121358.12596742
2023-12-16,724517.4280083003,2173.552284024901,66166904.757823475
2023-12-17,1703279.6600791176,5109.838980237353,66200446.67021304
2023-12-18,3185185.6969646667,9555.557090893999,66252628.73743355
2023-12-19,2427723.6496210513,7283.170948863154,66712868.095506586
2023-12-20,3933915.0225010673,11801.745067503201,67087399.273261115
2023-12-21,1690258.4305474055,5070.775291642217,67264367.88509414
2023-12-22,1071838.0949558269,3215.514284867481,67142675.42973384
2023-12-23,461829.6330647892,1385.4888991943676,67051956.17851649
2023-12-24,913974.9351612625,2741.9248054837876,67175355.97256036
2023-12-25,737351.0386317966,2212.05311589539,67464732.32477778
2023-12-26,2492666.123215925,7477.998369647775,66832505.5174878
2023-12-27,1160728.7755440136,3482.186326632041,67161291.31529322
2023-12-28,2699877.5144475573,8099.632543342672,66370796.203162156
2023-12-29,2024747.384626517,6074.242153879552,66036252.00289562
2023-12-30,982256.3705132153,2946.769111539646,66796358.298934944
2023-12-31,1225728.6623014088,3677.1859869042264,66792792.34109482
2024-01-01,1923297.588382662,5769.892765147986,68300152.53531864
2024-01-02,2414465.7984858057,7243.397395457418,67536468.58088295
2024-01-03,8920335.794688907,26761.00738406672,65740583.23049501
2024-01-04,2310525.960707777,6931.577882123332,67767047.4337904
2024-01-05,4420215.830788433,13260.647492365299,67368611.13804616
2024-01-06,1039062.5361200661,3117.1876083601983,67318754.47923686
2024-01-07,3957120.680938169,11871.362042814508,67225015.98389505
2024-01-08,3562521.196018641,10687.563588055922,68910202.3104529
2024-01-09,5214364.284851959,15643.092854555876,68601903.95787221
2024-01-10,8052179.701921413,24156.539105764237,68325113.16123468
2024-01-11,4032573.91362935,12097.72174088805,68057931.63413744
2024-01-12,7192351.465853002,21577.054397559008,66849838.963814065
2024-01-13,874639.7549065268,2623.91926471958,65129011.96710481
2024-01-14,1012836.3193915611,3038.5089581746834,64167519.16098974
2024-01-15,1146149.6640975564,3438.448992292669,64291938.82584665
