date,volumeUSD,feesUSD,tvlUSD
2023-09-06,86.71534926500301,0.04335767463250151,123.46521724208183
2023-09-07,15412.350553633314,7.706175276816658,12.238762819253378
2023-09-08,124323.5806229756,62.1617903114878,4945.468904522148
2023-09-09,127234.23407105931,63.61711703552965,38544.307682353705
2023-09-10,470299.7147117542,235.1498573558771,169720.00727949958
2023-09-11,646266.4688239499,323.13323441197497,6398.004856
2023-09-12,97430.53161552771,48.715265807763856,22886.495404
2023-09-13,420104.1065199578,210.0520532599789,55448.61892262991
2023-09-14,611352.850081872,305.676425040936,137233.8923149572
2023-09-15,710761.581555421,355.3807907777105,16887.016778
2023-09-16,21400.370934601073,10.700185467300537,13753.938428
2023-09-17,140467.47934706474,70.23373967353237,27340.90123156956
2023-09-18,217038.94427808112,108.51947213904056,68907.28367234545
2023-09-19,366474.7501981391,183.23737509906957,13978.325048
2023-09-20,20984.4107922772,10.4922053961386,30350.265772564675
2023-09-21,909008.8653559528,454.50443267797635,221465.10258792093
2023-09-22,1136796.3435230278,568.3981717615139,51824.266020374176
2023-09-23,374915.07550673356,187.45753775336678,19629.567177196484
2023-09-24,751520.6923316808,375.7603461658404,237452.19980450877
2023-09-25,1907665.8352867407,953.8329176433704,20518.12701122056
2023-09-26,21378.5168262315,10.689258413115748,44955.13389480239
2023-09-27,23448.723882042697,11.724361941021348,13419.698476
2023-09-28,22206.205576257835,11.103102788128918,11768.989144
2023-09-29,35997.623790880374,17.998811895440184,14942.241463451413
2023-09-30,60537.501782308704,30.26875089115435,22269.845946
2023-10-01,85348.73876959419,42.67436938479709,8595.003263308745
2023-10-02,15368.458013676405,7.684229006838202,11123.086843971547
2023-10-03,7078.473774355148,3.539236887177574,11419.162894405023
2023-10-04,9841.075713789916,4.920537856894958,11594.579558608297
2023-10-05,10435.746627919665,5.217873313959832,13177.337778825118
2023-10-06,62072.940269878476,31.036470134939236,98963.93662001938
2023-10-07,722063.8432620203,361.0319216310101,290205.51079783606
2023-10-08,1215729.7109461697,607.8648554730848,12393.521071524394
2023-10-09,126046.83794761956,63.023418973809775,23855.436878
2023-10-10,51310.59604909244,25.65529802454622,15457.084432
2023-10-11,72965.77474229562,36.482887371147804,15290.306696
2023-10-12,11344.171046754493,5.6720855233772465,13482.856694
2023-10-13,29313.66502161931,14.656832510809654,14886.904486
2023-10-14,43550.373754519154,21.775186877259575,19843.592744670557
2023-10-15,37280.05177120566,18.640025885602828,21957.511420132883
2023-10-16,95040.1673774525,47.52008368872625,17277.464390240395
2023-10-17,35260.86344582473,17.630431722912366,17399.848543760316
2023-10-18,43919.031898027926,21.959515949013966,21963.483787027413
2023-10-19,74343.8311360517,37.171915568025845,20972.443819438417
2023-10-20,128276.38897554598,64.13819448777299,17842.74178323355
2023-10-21,38948.59128421098,19.474295642105492,13531.158437672253
2023-10-22,64055.21246365488,32.02760623182744,9138.792723123739
2023-10-23,150891.90072523084,75.44595036261542,2948.029826511418
2023-10-24,21590.535631610386,10.795267815805193,12607.5076626433
2023-10-25,34297.41038449872,17.14870519224936,12516.170643794645
2023-10-26,32624.873124823138,16.31243656241157,10968.150709699894
2023-10-27,23070.468632642576,11.535234316321288,13234.49592228922
2023-10-28,24696.540475000926,12.348270237500463,13790.486294012102
2023-10-29,22160.48199436616,11.08024099718308,12220.710420012092
2023-10-30,33852.46431402789,16.926232157013946,15187.835598468564
2023-10-31,34292.61010990819,17.146305054954098,17147.298911517602
2023-11-01,35035.643799925114,17.51782189996256,8151.328126261404
2023-11-02,33571.68894334401,16.785844471672004,12502.718414959727
2023-11-03,20950.317486171545,10.475158743085773,9334.705763412474
2023-11-04,19654.723801202537,9.827361900601268,5393.188017430728
2023-11-05,14983.638272553348,7.491819136276674,7602.00415150828
2023-11-06,11432.913230656897,5.716456615328449,8484.960584868813
2023-11-07,13877.820219948959,6.938910109974479,9390.402848621703
2023-11-08,13258.421507122366,6.629210753561183,9915.37028833385
2023-11-09,18207.278093008983,9.10363904650449,5564.61285430533
2023-11-10,81892.9863760172,40.9464931880086,9930.283894828548
2023-11-11,15904.808869731847,7.952404434865924,11527.610790536932
2023-11-12,11286.164286889301,5.6430821434446505,11856.770271958952
2023-11-13,22719.343526424687,11.359671763212344,11318.487048381467
2023-11-14,37170.15107512622,18.58507553756311,19841.34977500271
