market_instance,dyn_net_return,stat_net_return,return_improvement,dyn_total_revenue,stat_total_revenue,revenue_improvement,dyn_avg_fee,stat_avg_fee,dyn_fee_volatility,dyn_avg_volume,stat_avg_volume,volume_ratio_dyn,volume_ratio_stat
25,0.19524745968910423,0.19671985318688023,-0.0014723934977760034,2200.3683114800488,5145.947546572233,-2945.579235092184,0.00020097199898811463,0.0005,0.00013143619135843774,43960.91825081487,40722.83640736902,0.022819995329173344,0.021131670390019976
26,-0.5025999246432883,-0.5015362178270748,-0.0010637068162134833,1568.9460718864539,3696.3875356651383,-2127.4414637786845,0.0001956558661777527,0.0005,0.00012009074355568204,31548.11615323843,29187.407580981046,0.022456231942049428,0.02076359190481032
27,-0.1349964739964105,-0.1329305792020253,-0.0020658947943851813,2397.4134138108275,6529.046753551005,-4131.633339740178,0.00017776633134079559,0.0005,0.00010174077041237132,56230.16696967931,51624.75491178173,0.021822093862208965,0.020045609252090493
28,0.06440046000291594,0.06599378650909103,-0.001593326506175094,1940.6041297020224,5127.012288577276,-3186.408158875254,0.00017683687159700148,0.0005,9.214547877682153e-05,44194.527400317456,40534.802102436166,0.021943125210300504,0.020117004471053766
29,-0.23108678565239987,-0.22973438161977067,-0.0013524040326292064,1522.4773465468195,4228.571536390438,-2706.0941898436186,0.00016811658492466925,0.0005,8.579995357638032e-05,36601.774687189405,33400.497468799775,0.021296769872918862,0.019430958519504243
30,-0.11884396122455865,-0.1173762066708575,-0.0014677545537011422,1830.275568495837,4765.363819033948,-2935.088250538111,0.0001805821738598073,0.0005,9.306806784642907e-05,40797.81018115521,37688.82725735648,0.023351610741875303,0.021570632697020455
31,-0.3574339410720536,-0.3563485058119221,-0.0010854352601314954,1644.9361236410107,3816.7315075978104,-2171.7953839568,0.0001918966668320606,0.0005,0.00012787439786696189,32535.859013676112,30148.37153688498,0.02262566911264493,0.020902270358377543
32,-0.045882020102360636,-0.04413654284561856,-0.0017454772567420743,1979.8653800977772,5470.964642448148,-3491.0992623503707,0.00016945866105641996,0.0005,8.095607219066546e-05,47210.2651502739,43228.07836598898,0.022069620432176116,0.020198545962803856
33,-0.26230240725055093,-0.26078132062914877,-0.0015210866214021568,1789.9444165040932,4832.450919926601,-3042.506503422508,0.00017366963811582436,0.0005,8.884009763293903e-05,41489.13057924554,38135.952288317305,0.022547150528391444,0.020716769037430114
34,0.061694709500648544,0.0633327280720796,-0.0016380185714310533,2211.4847617706455,5486.818383540609,-3275.3336217699634,0.0001862999351528711,0.0005,0.00010994386629484795,47260.3444049454,43419.42265033236,0.02182487631877795,0.020031006085105486
35,-0.20657727221117564,-0.2049918547548753,-0.0015854174563003365,1895.8541071158609,5066.746983307693,-3170.8928761918323,0.00018039537974501643,0.0005,0.0001099569834097797,43619.28891051922,40034.87630811608,0.021764161537510172,0.020001428086530326
36,0.3137710039276329,0.31554791836700563,-0.0017769144393727232,2570.597318062145,6124.74834015059,-3554.1510220884447,0.00019827449015905846,0.0005,0.00011723652630319722,52534.91116646814,48506.20024495031,0.02204493857989249,0.020358580329775652
37,-0.2333449003838557,-0.23217799751652196,-0.00116690286733373,1298.609293875749,3631.9439306404493,-2333.3346367647,0.0001667610763960786,0.0005,7.91152612304295e-05,31330.891232147133,28704.65704754168,0.022202479094623556,0.02032907758264473
38,-0.0010333380929151317,0.0004543117980218958,-0.0014876498909370275,1937.2868039827981,4912.780019635842,-2975.493215653044,0.00018625165870728524,0.0005,0.0001296323795724282,42132.91239311506,38887.979756542074,0.022671756543764576,0.02090703024209307
39,-0.40557324104852427,-0.404342577247579,-0.0012306638009452753,1795.827020153732,4256.819107085294,-2460.9920869315615,0.00019635691109595147,0.0005,0.0001156823284433149,36263.63017535072,33605.33110946286,0.022071033229003306,0.02043715289655292
40,-0.562618464758596,-0.561542248849896,-0.0010762159086999956,1383.9837940392747,3536.874302705998,-2152.8905086667237,0.00017580367591415633,0.0005,9.676836963239424e-05,30295.80053477822,27847.329854170974,0.021627409701653572,0.019841581865887935
41,0.3507908743489778,0.35278314814237643,-0.0019922737933986134,2132.7361640901463,6117.381013980314,-3984.6448498901673,0.0001661281296361928,0.0005,7.834440343986102e-05,52831.89328434321,48439.28084279843,0.021921193260782606,0.02010200810280242
42,-0.4371007825757531,-0.43587183159469917,-0.0012289509810539112,1292.8804932319485,3750.5570781050737,-2457.676584873125,0.00016348384749161854,0.0005,7.254395669105563e-05,32347.604108581854,29587.288825845975,0.02219453076476952,0.020310002351661284
43,-0.13604341827550995,-0.13467603520410135,-0.001367383071408601,1396.9139292937602,4131.818054043109,-2734.904124749349,0.00015906196288216024,0.0005,7.333894462239691e-05,35744.11706394907,32643.908724182944,0.021872784679339126,0.01996466462573856
44,0.6094510722626166,0.6115682327768842,-0.00211716051426758,2472.3661927788785,6706.017344560476,-4233.651151781598,0.00017875672115458754,0.0005,0.00010521969040576486,57763.214298267514,53166.9685680146,0.022867356534379078,0.021080270445007092
45,-0.09903114416483871,-0.09763055964767747,-0.0014005845171612408,1678.2944703388348,4478.362294974755,-2800.0678246359203,0.00017709082649055744,0.0005,9.326494691658562e-05,38657.27588269049,35384.18077352195,0.021321396651111404,0.01951720750255813
46,-0.2681155812143595,-0.266943295494695,-0.0011722857196645453,1362.7955491292355,3707.2525886488847,-2344.4570395196492,0.0001704842834555569,0.0005,8.63305328266718e-05,31945.252221491945,29293.00130720946,0.021930571296652292,0.020093822229315845
47,-0.5684954884057084,-0.567512430223004,-0.0009830581827043883,1484.0412221369336,3449.950668939243,-1965.9094468023093,0.00019308562132232653,0.0005,0.00012813666486231548,29316.54263778181,27194.260336074112,0.02247632949124314,0.02077513334943275
48,0.2912911927070485,0.29291060054908136,-0.0016194078420328495,2255.993791304294,5493.996538713873,-3238.0027474095787,0.00019357405455165875,0.0005,0.00010462700589839669,47118.34293804537,43493.23364994767,0.02237007316756248,0.020658149656513535
49,-0.2997655663883649,-0.2985191897838268,-0.0012463766045380797,1539.4495552386988,4031.9884361399454,-2492.5388809012466,0.00017717965914200028,0.0005,9.454255785882351e-05,34659.78823985824,31843.461897628575,0.02149467968166728,0.019734918560459076
50,0.3019233670879358,0.3035693293068856,-0.0016459622189498035,1998.027303294553,5290.72484490349,-3292.6975416089367,0.00017609799990765484,0.0005,8.814463637957542e-05,45474.715785857356,41882.295671862,0.022576027181465372,0.020792590585482357
51,0.2423583786757379,0.24424109692083415,-0.0018827182450962543,2559.6682209019345,6325.522936554373,-3765.8547156524382,0.00019330871657239867,0.0005,0.00012479695236324438,54378.472369709576,50081.78851857363,0.021956789082638373,0.02024470283033116
52,-0.35746368524054206,-0.3561842028671084,-0.0012794823734336713,1591.759392157764,4151.068900043589,-2559.3095078858246,0.00017711188413975726,0.0005,9.599325016983746e-05,35627.694232980546,32763.803125672566,0.022264358873428206,0.020452662969981814
53,-0.33182729575390496,-0.3306054298974036,-0.0012218658565013585,1784.5261172480627,4228.190117629344,-2443.6640003812813,0.00018997222724395236,0.0005,0.00011403408470439112,36128.17023731468,33372.29687827118,0.0218756842716538,0.020155269233720907
54,-0.4939824144343589,-0.4928449860996828,-0.001137428334676116,1492.4696719365097,3767.74720458927,-2275.2775326527603,0.0001775034159529936,0.0005,9.82894408728125e-05,32191.77868301442,29718.257659467785,0.022352852990512803,0.02057928466834782
55,0.06003658107592585,0.06169987947533536,-0.001663298399409513,2175.876286053126,5502.098363222114,-3326.222077168988,0.0001886471840866127,0.0005,0.000127515000479076,46990.89124038709,43583.877076143646,0.02383817904192227,0.022118259944067298
56,-0.3900303163194718,-0.38875823730185616,-0.0012720790176156682,1622.8581635901942,4166.842543864304,-2543.98438027411,0.00017770881287899144,0.0005,9.888843194372702e-05,35822.417294559775,32894.72959636783,0.021648929936784665,0.019855934678670747
57,0.531941814447267,0.5340101230368342,-0.0020683085895671915,2614.4923750563235,6751.2803421404715,-4136.7879670841485,0.0001839612218259755,0.0005,8.832773653182352e-05,58058.20045593382,53480.941440170194,0.022247296275249007,0.020507530497911854
58,-0.27549110258553877,-0.2742756187780714,-0.001215483807467388,2387.71502290052,4818.698104977199,-2430.9830820766792,0.00022689392954847144,0.0005,0.0001633960200041231,40876.189353608774,38039.55423366172,0.02217046665318079,0.020612073211040506
59,-0.025094019265492214,-0.023186785959616305,-0.0019072333058759092,2326.628405494712,6141.561824035372,-3814.9334185406606,0.00018142738131870885,0.0005,9.194263697091865e-05,53040.90185547025,48588.3179164507,0.02120522090747662,0.019439183271728812
60,0.19579299887477186,0.19754691445390554,-0.0017539155791336802,2247.3794320626566,5756.977585175233,-3509.5981531125763,0.0001840285200610267,0.0005,0.0001049007421521509,49518.649005058,45555.501184816865,0.022017729620392466,0.020258697756459398
61,-0.01700525571239763,-0.015072037702189177,-0.0019332180102084543,2335.0229633417202,6201.253014279661,-3866.230050937941,0.0001801112122258386,0.0005,0.00011524999905224331,53504.164751483375,49056.067364396244,0.02149968166703011,0.01973350200538968
62,-0.6302959944504641,-0.6293662016002866,-0.0009297928501775798,1315.1660351267155,3174.876598727707,-1859.7105636009915,0.0001850822635405584,0.0005,0.000109374200734187,27155.504484969297,24966.534854379166,0.021766140594077204,0.020002901451492805
63,-0.6144140577705594,-0.6134823872675007,-0.0009316705030586458,1422.1600830922775,3285.268575788001,-1863.1084926957233,0.00019153415249340767,0.0005,0.00011916745869636483,27952.168034279824,25895.51193717322,0.022594213225961318,0.020857280657477044
64,0.3476586138724561,0.34999489543388596,-0.0023362815614298427,2499.24805202463,7172.256125988011,-4673.008073963381,0.00017076571404585434,0.0005,9.056008367959598e-05,61851.2652104202,56755.287197770405,0.02225600199868066,0.02043850859100832
65,0.1452640707312289,0.14682882739769457,-0.001564756666465661,1861.8047829766551,4991.7843342317465,-3129.9795512550913,0.00017925304024418896,0.0005,0.00010858558910093754,43046.489061691325,39519.69263535339,0.021785835680845255,0.02000605233146008
66,0.698878897098433,0.7010471562052255,-0.002168259106792525,2663.739807103217,6999.966597722621,-4336.226790619405,0.0001787354783377242,0.0005,8.820262285586653e-05,60510.365137477645,55455.04845471751,0.0216665974059286,0.019867985400065367
67,0.07063847397547983,0.07227158543951973,-0.0016331114640398964,2552.1580946979248,5818.068659515735,-3265.91056481781,0.0002058839684809076,0.0005,0.00015332313434421218,49769.91962468771,46006.87664208029,0.021701564415458206,0.020058973877471402
68,-0.4935139353322246,-0.4922818504884037,-0.0012320848438208687,1437.1142435595505,3900.86000476337,-2463.7457612038197,0.00017262467295956182,0.0005,7.770330538704585e-05,33595.07519704017,30751.323970624562,0.02147897048748692,0.01966978056385651
69,-0.09377520251412888,-0.09188338220832357,-0.001891820305805314,2259.3029151210894,6043.041869876814,-3783.738954755725,0.00018030578718940162,0.0005,0.00011286577464127194,52078.184521011906,47775.83587374922,0.02141864572868408,0.019646006650520513
70,0.12953474107676397,0.13144648765715025,-0.0019117465803862865,2264.872473009462,6088.998652070891,-3824.126179061429,0.0001781897287809283,0.0005,8.917534139849037e-05,52240.35273058931,48160.41594331461,0.02291072058626603,0.021131045673384953
71,0.2863283947002324,0.2877465006224592,-0.0014181059222267978,1858.3383285327282,4693.872321663619,-2835.533993130891,0.0001853698110791032,0.0005,0.00013926662499347636,40564.124311061045,37184.56833191986,0.021283037459551117,0.01951841175265413
72,-0.5999445071359198,-0.5990115460854126,-0.0009329610505072194,1231.5285874072788,3097.276179857682,-1865.7475924504033,0.0001792916733628617,0.0005,9.394913613036657e-05,26465.15805071029,24403.03926276514,0.02214403412155211,0.02037463424805672
73,-0.43216109099744504,-0.43099290916038735,-0.0011681818370576913,1445.3932307047157,3781.7189606564393,-2336.3257299517236,0.0001765314064344171,0.0005,9.327119867659848e-05,32495.04439801389,29852.341296761,0.02181452450949079,0.020019379786352667
74,-0.5314101067024932,-0.5300648391098743,-0.0013452675926188817,1666.9253746041782,4357.177747519206,-2690.2523729150275,0.0001764600822353476,0.0005,9.263353555277784e-05,37150.706579377285,34364.14891001298,0.023358733629271457,0.021577848859576313
75,0.12998412885002095,0.1313677924152047,-0.0013836635651837403,1769.1226740815864,4536.9032251114095,-2767.780551029823,0.0001789728981781134,0.0005,0.00011767017758156861,39116.55013354772,35873.18245044119,0.021579204953995325,0.019768396928111043
76,-0.2895584834560069,-0.2882321502395623,-0.0013263332164445973,1638.0120142239896,4290.450783457479,-2652.4387692334894,0.00017823395909328922,0.0005,9.730374562574298e-05,36857.80605873077,33890.78331799584,0.022249685803186304,0.02044549532540043
77,-0.20942337588980467,-0.2079172069131568,-0.0015061689766478759,1730.1614955538291,4742.237502842831,-3012.0760072890025,0.00017000244803474333,0.0005,8.131937344265341e-05,40871.73733107572,37435.77756190923,0.021920871507198396,0.02006095989918775
78,-0.09295821516470308,-0.09135661869388319,-0.0016015964708198938,1894.0798914917702,5097.432285860439,-3203.3523943686687,0.00017296340356266475,0.0005,9.87003774997803e-05,43917.83945926183,40302.964488255486,0.022413071151124158,0.020561877452420774
79,-0.01923096090173861,-0.017836010820278782,-0.0013949500814598274,1840.0162108535847,4630.2643057410005,-2790.248094887416,0.00018213981615294267,0.0005,0.00011498836086247218,39772.775617256804,36599.18638508759,0.02126536933970763,0.01955588623123983
80,0.002600860252748476,0.004286866373359458,-0.001686006120610982,1883.0266011488843,5255.704159965742,-3372.677558816858,0.00016750427939900652,0.0005,8.142356992201095e-05,45356.24941065093,41562.8209476971,0.02239338215874242,0.02052581468812187
81,-0.24141001422472635,-0.24003895865358552,-0.001371055571140839,1582.4899094251268,4324.866008223976,-2742.376098798849,0.00017283711808371705,0.0005,8.886988775044674e-05,37363.860043152774,34173.243595874446,0.021225692946275472,0.019406487984532657
82,-0.41399815706624205,-0.412925060004137,-0.0010730970621050662,1831.9819148666688,3978.3709965134144,-2146.3890816467456,0.00020328741618695384,0.0005,0.0001752235187188786,33683.09407114485,31410.926127335355,0.023178495847126387,0.02152147324811133
83,0.2547490624308102,0.25673539820981095,-0.0019863357790007585,2149.018162630302,6121.122437599608,-3972.104274969306,0.0001685176995052447,0.0005,8.738260555068556e-05,52914.540985217944,48434.47138413976,0.021931063760201076,0.020085809884048535
84,0.12377701064672111,0.12520148182161547,-0.0014244711748943595,1664.804734735307,4514.141110102047,-2849.33637536674,0.00017262351441357226,0.0005,8.751503106332694e-05,39015.55015763945,35712.56400960834,0.02183180873191401,0.019996267096149746
85,0.021388332294647816,0.02311544133182708,-0.0017271090371792641,2037.4046992211784,5491.274129233843,-3453.869430012665,0.00017503442681784,0.0005,9.581522072713297e-05,47202.684059961626,43409.79555053043,0.022475874219808657,0.020673204934578422
86,-0.3711898742596519,-0.3699875264634398,-0.0012023477962120888,1559.8240738766472,3964.355319396309,-2404.5312455196618,0.00018247322869796847,0.0005,0.00011035477548018749,33985.72557338196,31292.45762507868,0.021791676659200145,0.020034450819100783
87,-0.16203617223339342,-0.16067675293454306,-0.0013594192988503617,1597.6967419325506,4316.79462569249,-2719.097883759939,0.000171538788281884,0.0005,8.029122202308115e-05,37167.12140845849,34108.72685598302,0.022202404922978237,0.02036778773720693
88,-0.4192229604158162,-0.41790939910620534,-0.0013135613096108556,1390.5630354879834,4017.6384811547296,-2627.0754456667464,0.00016139294250530964,0.0005,7.742773204638231e-05,34600.45730418995,31691.333824107827,0.022207656414464396,0.020330923459999047
89,0.3593123467766831,0.3611105662398501,-0.0017982194631669945,2457.9059464862535,6054.5945640339,-3596.688617547646,0.00019539545369596912,0.0005,0.00011317431483501269,51964.621551048054,47950.235349001705,0.022355654524425672,0.02065527040136694
90,-0.29173908325133474,-0.2905751484063903,-0.0011639348449444253,1708.376945530002,4036.7692647754093,-2328.392319245407,0.00019605286147797533,0.0005,0.00011898049072753221,34407.047211379155,31851.816027728193,0.02260969389118569,0.020913793126110487
91,0.12812002988785995,0.12983287505271937,-0.0017128451648594223,2131.134101153555,5557.580269926034,-3426.446168772479,0.00017728681944209846,0.0005,0.00010719128171072317,47790.226390444695,43955.85417875606,0.02216212202781926,0.020378056447559183
92,0.08464639572165325,0.08662825318328268,-0.0019818574616294327,1904.304767791012,5867.483960479791,-3963.179192688779,0.0001556925986725434,0.0005,6.980592841476184e-05,50717.3463605272,46424.84988890723,0.022361153318937343,0.02046529528949247
93,-0.3528663164860136,-0.3517276792486046,-0.0011386372374089793,1564.1756971949549,3842.1040788140926,-2277.928381619138,0.000184718156854619,0.0005,0.00011356972584756842,32972.82810565033,30331.268286625436,0.02154927169083785,0.01979616088721764
94,-0.4892612092085225,-0.4880283082650944,-0.0012329009434280946,1691.0140871328001,4157.008462559139,-2465.9943754263386,0.00018239934270324154,0.0005,0.00011729513941766315,35574.40986490265,32752.478505625968,0.021929693625383485,0.020147400324736994
95,-0.3736757502052565,-0.3721846863200932,-0.0014910638851632907,1961.0450984981012,4943.252936289092,-2982.2078377909907,0.00018304433659082294,0.0005,0.00010236353129950952,42437.5077230177,39053.678112162066,0.022641994365696257,0.020842891486245237
96,0.8700324236604899,0.8722587342129028,-0.002226310552412847,2582.184407029604,7037.510766907614,-4455.32635987801,0.0001740197467503278,0.0005,0.00011323993184709952,60547.476451836425,55735.30744509926,0.022748073992893594,0.02094050855097827
97,0.9835045598041483,0.9854357953485519,-0.0019312355444035534,2325.644221851893,6188.566219235486,-3862.921997383593,0.00017819412617989247,0.0005,9.047194665701377e-05,53486.25425397534,49154.178164395584,0.022071422416953063,0.020309882440747013
98,-0.11816854737635958,-0.11663796736221783,-0.001530580014141747,1783.905781948039,4845.973921961067,-3062.0681400130284,0.00017563331380634014,0.0005,9.326191055106083e-05,41637.18757402471,38236.456189381424,0.021785198818540973,0.02001784075998123
99,-0.2930292796639593,-0.29149552837341897,-0.0015337512905403416,1679.8606774611944,4748.1893307354985,-3068.328653274304,0.00016815140568982178,0.0005,7.856820525147742e-05,41119.77080890102,37472.75851645431,0.021329413926225844,0.019444009614702686
